ZEIT,PLR_ID,PLR_NAME,EW,BEZ_ID,KI_01,KI_01_SD_GR,KI_01_AG_GR,KI_02,KI_02_SD_GR,KI_02_AG_GR,KI_03,KI_03_SD_GR,KI_03_AG_GR,KI_04,KI_04_SD_GR,KI_04_AG_GR,KI_05,KI_05_SD_GR,KI_05_AG_GR,KI_16,KI_16_SD_GR,KI_16_AG_GR,KI_06,KI_06_SD_GR,KI_06_AG_GR,KI_17,KI_17_SD_GR,KI_17_AG_GR,KI_07,KI_07_SD_GR,KI_07_AG_GR,KI_08,KI_08_AG_GR,KI_14,KI_14_SD_GR,KI_14_AG_GR,KI_15,KI_15_SD_GR,KI_15_AG_GR,KI_09,KI_09_AG_GR,KI_10,KI_10_SD_GR,KI_10_AG_GR,KI_11,KI_11_AG_GR,KI_12,KI_12_SD_GR,KI_12_AG_GR,KI_13,KI_13_SD_GR,KI_13_AG_GR,KOM
202012,"04010101",Jungfernheide,10765,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35,3,1.8,2,3,31.47,1,1,,,,,,,,,,,,,,gültig
202012,"04010102",Plötzensee,783,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.67,2,2,43.75,2,3,,,,,,,,,,,,,,gültig
202012,"04010103",Paul-Hertz-Siedlung,7855,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,94.13,6,1.67,2,2,31.67,1,1,,,,,,,,,,,,,,gültig
202012,"04020204",Olympiagelände,178,"04",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"04020205",Siedlung Ruhleben,1304,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,2.18,3,4,49.27,3,4,,,,,,,,,,,,,,gültig
202012,"04020206",Angerburger Allee,2832,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.3,4,5,49.17,3,4,,,,,,,,,,,,,,gültig
202012,"04020207",Flatowallee,2569,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.15,3,4,50.97,4,5,,,,,,,,,,,,,,gültig
202012,"04020208",Kranzallee,2963,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,2,2.14,3,4,55.06,4,5,,,,,,,,,,,,,,gültig
202012,"04020209",Eichkamp,3140,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,4,45.2,2,4,,,,,,,,,,,,,,gültig
202012,"04020310",Park Ruhwald,806,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.94,1,1,22.97,1,1,,,,,,,,,,,,,,gültig
202012,"04020311",Reichsstraße,14745,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,2,2.11,3,4,47.78,3,4,,,,,,,,,,,,,,gültig
202012,"04020312",Branitzer Platz,5573,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,2,1.94,2,3,45.91,2,4,,,,,,,,,,,,,,gültig
202012,"04020313",Königin-Elisabeth-Straße,7212,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,11.44,2,1.94,2,3,40.55,2,3,,,,,,,,,,,,,,gültig
202012,"04020314",Messegelände,6,"04",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"04030415",Schloßgarten,3329,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.62,2,2,38.63,2,2,,,,,,,,,,,,,,gültig
202012,"04030416",Klausenerplatz,10334,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,44.06,4,1.62,2,2,35.21,2,2,,,,,,,,,,,,,,gültig
202012,"04030417",Schloßstraße,10786,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,2,1.92,2,3,42.99,2,3,,,,,,,,,,,,,,gültig
202012,"04030518",Tegeler Weg,9637,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1,1.9,2,3,38.32,2,2,,,,,,,,,,,,,,gültig
202012,"04030519",Kaiserin-Augusta-Allee,5930,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,2,1.8,2,3,39.27,2,2,,,,,,,,,,,,,,gültig
202012,"04030620",Alt-Lietzow,8859,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,2,1.79,2,3,38.57,2,2,,,,,,,,,,,,,,gültig
202012,"04030621",Spreestadt,3429,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2,1.67,2,2,41.53,2,3,,,,,,,,,,,,,,gültig
202012,"04030622",Richard-Wagner-Straße,10811,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,14.69,2,1.81,2,3,39.6,2,2,,,,,,,,,,,,,,gültig
202012,"04030623",Ernst-Reuter-Platz,5157,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93,3,1.83,2,3,40.9,2,3,,,,,,,,,,,,,,gültig
202012,"04030724",Lietzensee,6488,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,2,1.86,2,3,43.6,2,3,,,,,,,,,,,,,,gültig
202012,"04030725",Amtsgerichtsplatz,12142,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,2,1.85,2,3,43.63,2,3,,,,,,,,,,,,,,gültig
202012,"04030726",Droysenstraße,5641,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,2,1.95,2,3,46.74,3,4,,,,,,,,,,,,,,gültig
202012,"04030827",Karl-August-Platz,12155,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1,1.69,2,2,37.92,2,2,,,,,,,,,,,,,,gültig
202012,"04030828",Savignyplatz,9538,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,2,1.95,2,3,46.57,3,4,,,,,,,,,,,,,,gültig
202012,"04030929",Hindemithplatz,5964,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,2,2.12,3,4,51.71,4,5,,,,,,,,,,,,,,gültig
202012,"04030930",George-Grosz-Platz,5597,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,2,2.33,4,5,61.72,4,5,,,,,,,,,,,,,,gültig
202012,"04030931",Breitscheidplatz,3581,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.1,3,4,53.74,4,5,,,,,,,,,,,,,,gültig
202012,"04031032",Halensee,15602,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,2,1.98,2,3,46.53,3,4,,,,,,,,,,,,,,gültig
202012,"04041133",Güterbahnhof Grunewald,110,"04",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"04041134",Bismarckallee,5470,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17,2,2.02,2,4,54.83,4,5,,,,,,,,,,,,,,gültig
202012,"04041135",Hundekehle,2786,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,2,2.57,4,5,73.4,4,5,,,,,,,,,,,,,,gültig
202012,"04041136",Hagenplatz,3173,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,1,2.42,4,5,68,4,5,,,,,,,,,,,,,,gültig
202012,"04041137",Flinsberger Platz,8264,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88,2,2.07,2,4,44.07,2,3,,,,,,,,,,,,,,gültig
202012,"04041238",Kissinger Straße,6081,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69,2,1.95,2,3,44.79,2,3,,,,,,,,,,,,,,gültig
202012,"04041239",Stadion Wilmersdorf,1038,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.28,1,1,35.2,2,2,,,,,,,,,,,,,,gültig
202012,"04041240",Messelpark,1513,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.64,4,5,70.25,4,5,,,,,,,,,,,,,,gültig
202012,"04041241",Breite Straße,7023,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,2,1.97,2,3,42.69,2,3,,,,,,,,,,,,,,gültig
202012,"04041342",Schlangenbader Straße,4178,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,61.27,6,1.87,2,3,38.58,2,2,,,,,,,,,,,,,,gültig
202012,"04041343",Binger Straße,3574,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,2,2.09,3,4,45.17,2,4,,,,,,,,,,,,,,gültig
202012,"04041344",Rüdesheimer Platz,10593,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.83,2,3,42.47,2,3,,,,,,,,,,,,,,gültig
202012,"04051445",Eisenzahnstraße,6496,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24,2,1.8,2,3,37.71,2,2,,,,,,,,,,,,,,gültig
202012,"04051446",Preußenpark,11048,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,1,1.97,2,3,46.42,2,4,,,,,,,,,,,,,,gültig
202012,"04051447",Ludwigkirchplatz,5283,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,1,1.98,2,3,45.87,2,4,,,,,,,,,,,,,,gültig
202012,"04051448",Schaperstraße,9334,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,2,1.93,2,3,45.53,2,4,,,,,,,,,,,,,,gültig
202012,"04051549",Rathaus Wilmersdorf,4715,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03,2,1.7,2,2,34.84,2,1,,,,,,,,,,,,,,gültig
202012,"04051550",Leon-Jessel-Platz,5625,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,1,1.85,2,3,41.38,2,3,,,,,,,,,,,,,,gültig
202012,"04051551",Brabanter Platz,4436,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,2,1.77,2,3,38.49,2,2,,,,,,,,,,,,,,gültig
202012,"04051652",Nikolsburger Platz,9834,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,1,1.88,2,3,44.15,2,3,,,,,,,,,,,,,,gültig
202012,"04051653",Prager Platz,6913,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,2,1.95,2,3,44.6,2,3,,,,,,,,,,,,,,gültig
202012,"04051654",Wilhelmsaue,3071,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.85,2,3,41.11,2,3,,,,,,,,,,,,,,gültig
202012,"04051655",Babelsberger Straße,7489,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,2,1.75,2,2,39.25,2,2,,,,,,,,,,,,,,gültig
202012,"04051656",Hildegardstraße,7572,"04",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.77,2,1.84,2,3,41.13,2,3,,,,,,,,,,,,,,gültig
202012,"04061757",Forst Grunewald,62,"04",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"05010101",Hakenfelde Nord,10672,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2,1.62,2,2,35.44,2,2,,,,,,,,,,,,,,gültig
202012,"05010102",Goltzstraße,8500,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,1,1.7,2,2,34.18,2,1,,,,,,,,,,,,,,gültig
202012,"05010103",Amorbacher Weg,7608,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.15,3,4,43.68,2,3,,,,,,,,,,,,,,gültig
202012,"05010204",Griesingerstraße,3619,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,55.27,5,1.35,1,1,27.81,1,1,,,,,,,,,,,,,,gültig
202012,"05010205",An der Tränke,2314,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.91,2,3,41.83,2,3,,,,,,,,,,,,,,gültig
202012,"05010206",Gütersloher Weg,10703,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38,3,1.67,2,2,35.72,2,2,,,,,,,,,,,,,,gültig
202012,"05010207",Darbystraße,11547,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79,3,1.73,2,2,32.1,1,1,,,,,,,,,,,,,,gültig
202012,"05010208",Germersheimer Platz,7709,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93,3,1.94,2,3,34.25,2,1,,,,,,,,,,,,,,gültig
202012,"05010209",An der Kappe,6068,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2,2.01,2,4,41.85,2,3,,,,,,,,,,,,,,gültig
202012,"05010310",Eckschanze,4025,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32,2,1.77,2,3,34.96,2,1,,,,,,,,,,,,,,gültig
202012,"05010311",Eiswerder,5756,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,2,1.21,1,1,27.88,1,1,,,,,,,,,,,,,,gültig
202012,"05010312",Kurstraße,7335,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2,1.46,1,1,31.14,1,1,,,,,,,,,,,,,,gültig
202012,"05010313",Ackerstraße,6753,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,2,1.68,2,2,35.42,2,2,,,,,,,,,,,,,,gültig
202012,"05010314",Carl-Schurz-Straße,12340,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,26.79,3,1.81,2,3,35.03,2,2,,,,,,,,,,,,,,gültig
202012,"05010339",Freiheit,957,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.8,1,1,18.68,1,1,,,,,,,,,,,,,,gültig
202012,"05020415",Isenburger Weg,3839,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.94,2,3,42.78,2,3,,,,,,,,,,,,,,gültig
202012,"05020416",Am Heideberg,1694,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.16,3,4,35.49,2,2,,,,,,,,,,,,,,gültig
202012,"05020417",Staakener Straße,5780,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,1,2.07,2,4,43.7,2,3,,,,,,,,,,,,,,gültig
202012,"05020418",Spandauer Straße,4386,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.65,2,2,33.86,2,1,,,,,,,,,,,,,,gültig
202012,"05020419",Magistratsweg,7200,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,4,1.79,2,3,35.94,2,2,,,,,,,,,,,,,,gültig
202012,"05020420",Werkstraße,1170,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,2,1.79,2,3,40.16,2,3,,,,,,,,,,,,,,gültig
202012,"05020521",Döberitzer Weg,3254,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.74,2,2,39.03,2,2,,,,,,,,,,,,,,gültig
202012,"05020522",Pillnitzer Weg,7571,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,17.38,3,1.61,2,2,30.96,1,1,,,,,,,,,,,,,,gültig
202012,"05020523",Maulbeerallee,12398,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,6,1.53,1,2,30.96,1,1,,,,,,,,,,,,,,gültig
202012,"05020524",Weinmeisterhornweg,6241,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54,2,2.18,3,4,46.35,2,4,,,,,,,,,,,,,,gültig
202012,"05020625",Borkumer Straße,7858,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,1,1.81,2,3,37.68,2,2,,,,,,,,,,,,,,gültig
202012,"05020626",Adamstraße,18268,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,2,1.89,2,3,37.62,2,2,,,,,,,,,,,,,,gültig
202012,"05020627",Tiefwerder,4453,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,3,1.62,2,2,33.97,2,1,,,,,,,,,,,,,,gültig
202012,"05020628",Graetschelsteig,2003,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,84.85,6,1.99,2,3,38.88,2,2,,,,,,,,,,,,,,gültig
202012,"05020629",Börnicker Straße,4436,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.34,4,5,55.63,4,5,,,,,,,,,,,,,,gültig
202012,"05030730",Zitadellenweg,4608,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,3,1.21,1,1,24.11,1,1,,,,,,,,,,,,,,gültig
202012,"05030731",Gartenfelder Straße,11885,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,6,1.77,2,3,33.25,2,1,,,,,,,,,,,,,,gültig
202012,"05030832",Rohrdamm,12254,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.65,2,2,34.26,2,1,,,,,,,,,,,,,,gültig
202012,"05030833",Motardstraße,486,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.21,1,1,32.01,1,1,,,,,,,,,,,,,,gültig
202012,"05040934",Alt-Gatow,3198,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,2,2.3,4,5,54.64,4,5,,,,,,,,,,,,,,gültig
202012,"05040935",Groß-Glienicker Weg,444,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,34.65,4,1.75,2,2,33.5,2,1,,,,,,,,,,,,,,gültig
202012,"05040936",Jägerallee,10315,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.11,3,4,49.65,3,4,,,,,,,,,,,,,,gültig
202012,"05040937",Kladower Damm,2198,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.26,4,5,50.96,4,5,,,,,,,,,,,,,,gültig
202012,"05040938",Kafkastraße,3682,"05",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.28,4,5,50.38,4,5,,,,,,,,,,,,,,gültig
202012,"06010101",Fichtenberg,6988,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,1,2.06,2,4,45.18,2,4,,,,,,,,,,,,,,gültig
202012,"06010102",Schloßstraße,8808,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,1.91,2,3,42.83,2,3,,,,,,,,,,,,,,gültig
202012,"06010103",Markelstraße,6281,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,1,1.84,2,3,40.18,2,3,,,,,,,,,,,,,,gültig
202012,"06010204",Munsterdamm,6887,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,1.75,2,2,37.54,2,2,,,,,,,,,,,,,,gültig
202012,"06010205",Südende,9881,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,2,1.86,2,3,41.35,2,3,,,,,,,,,,,,,,gültig
202012,"06010206",Stadtpark,7694,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.93,2,3,40.68,2,3,,,,,,,,,,,,,,gültig
202012,"06010207",Mittelstraße,8008,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,2,1.92,2,3,40.7,2,3,,,,,,,,,,,,,,gültig
202012,"06010208",Bergstraße,6824,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,1,1.87,2,3,40.96,2,3,,,,,,,,,,,,,,gültig
202012,"06010209",Feuerbachstraße,9339,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79,2,1.84,2,3,38.6,2,2,,,,,,,,,,,,,,gültig
202012,"06010210",Bismarckstraße,4868,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,2,1.9,2,3,38.62,2,2,,,,,,,,,,,,,,gültig
202012,"06020301",Alt-Lankwitz,4937,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.01,2,4,42.49,2,3,,,,,,,,,,,,,,gültig
202012,"06020302",Komponistenviertel Lankwitz,6097,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2,1.76,2,3,39.19,2,2,,,,,,,,,,,,,,gültig
202012,"06020303",Lankwitz Kirche,7410,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,3,1.83,2,3,37,2,2,,,,,,,,,,,,,,gültig
202012,"06020304",Kaiser-Wilhelm-Straße,7313,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35,3,1.84,2,3,37.7,2,2,,,,,,,,,,,,,,gültig
202012,"06020305",Gemeindepark Lankwitz,11399,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55,2,1.74,2,2,35.03,2,2,,,,,,,,,,,,,,gültig
